title,author,avg_rating,user_rating,cover_url,user_id
Daisy Jones & The Six,"Reid, Taylor Jenkins",4.22,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603029578l/55710121._SY75_.jpg,98537597
Reminders of Him,"Hoover, Colleen",4.41,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1672024158l/61406597._SX50_.jpg,98537597
"Outlander (Outlander, #1)","Gabaldon, Diana",4.26,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504023908l/36145713._SY75_.jpg,98537597
"Things We Never Got Over (Knockemout, #1)","Score, Lucy",4.19,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1641629293l/60060431._SY75_.jpg,98537597
Spare,Prince Harry,3.88,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1666887599l/63112736._SY75_.jpg,98537597
The Wall of Winnipeg and Me,"Zapata, Mariana",4.23,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1681509042l/64407796._SY75_.jpg,98537597
"Ice Planet Barbarians (Ice Planet Barbarians, #1)","Dixon, Ruby",3.66,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551411246l/25128811._SX50_.jpg,98537597
"Fantasy Lover (Hunter Legends, #1)","Kenyon, Sherrilyn",4.15,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348332807l/84136._SY75_.jpg,98537597
"Night Pleasures (Dark-Hunter, #1)","Kenyon, Sherrilyn",4.2,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406945031l/626686._SY75_.jpg,98537597
Hate Notes,"Keeland, Vi",4.13,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536750850l/38600870._SX50_.jpg,98537597
"Barbarian Alien (Ice Planet Barbarians, #2)","Dixon, Ruby",3.78,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450935957l/25802043._SX50_.jpg,98537597
"Dark Prince (Carpathians, #1)","Feehan, Christine",4.0,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328313943l/10417569._SY75_.jpg,98537597
"Night Play (Dark-Hunter, #5; Were-Hunter, #1)","Kenyon, Sherrilyn",4.34,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316131575l/84151._SY75_.jpg,98537597
Forever Never,"Score, Lucy",4.03,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1683230896l/57118988._SY75_.jpg,98537597
"Barbarian Lover (Ice Planet Barbarians, #3)","Dixon, Ruby",3.86,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441886022l/26185583._SX50_.jpg,98537597
"Dark Desires After Dusk (Immortals After Dark, #5)","Cole, Kresley",4.34,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327887013l/2003625._SY75_.jpg,98537597
"Seize the Night (Dark-Hunter, #5)","Kenyon, Sherrilyn",4.35,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590274402l/869924._SY75_.jpg,98537597
The Brighter the Light,"Taylor, Mary Ellen",4.17,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626826308l/58598295._SY75_.jpg,98537597
