title,author,avg_rating,user_rating,cover_url,user_id
Flowers for Algernon,"Keyes, Daniel",4.2,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376206468l/18306919._SY75_.jpg,597461
Year of Wonders,"Brooks, Geraldine",4.01,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1678314640l/4965._SY75_.jpg,597461
Silver Tears,"Läckberg, Camilla",3.48,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1690106546l/55702232._SY75_.jpg,597461
Someone to Run With,"Grossman, David",4.09,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438910838l/60364._SY75_.jpg,597461
"Without You: A Memoir of Love, Loss, and the Musical Rent","Rapp, Anthony",4.02,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378847364l/638399._SX50_.jpg,597461
Bream Gives Me Hiccups,"Eisenberg, Jesse",3.5,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439857803l/24886634._SY75_.jpg,597461
So Late in the Day,"Keegan, Claire",4.12,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646617964l/60505208._SX50_.jpg,597461
Saving Paradise (Pono Hawkins #1),"Bond, Mike",3.73,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380923199l/16280769._SY75_.jpg,597461
Off Course,"Huneven, Michelle",3.39,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391838136l/17934513._SX50_.jpg,597461
Lost in the Beehive,"Young-Stone, Michele",4.07,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519618283l/35297693._SX50_.jpg,597461
A Many-Splendoured Thing,"Han, Suyin",3.81,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343308056l/702590._SX50_.jpg,597461
