title,author,avg_rating,user_rating,cover_url,user_id
"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","",4.47,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474154022l/3._SY75_.jpg,4929450
"The Hunger Games (The Hunger Games, #1)","",4.33,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722975l/2767052._SX50_.jpg,4929450
"Twilight (The Twilight Saga, #1)","",3.64,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039443l/41865._SY75_.jpg,4929450
To Kill a Mockingbird,"",4.26,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553383690l/2657._SY75_.jpg,4929450
The Great Gatsby,"",3.93,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490528560l/4671._SY75_.jpg,4929450
The Fault in Our Stars,"",4.14,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1660273739l/11870085._SX50_.jpg,4929450
Pride and Prejudice,"",4.28,5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320399351l/1885._SY75_.jpg,4929450
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)","",4.58,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565070708l/49116._SX50_.jpg,4929450
"Divergent (Divergent, #1)","",4.15,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618526890l/13335037._SY75_.jpg,4929450
The Hobbit,"",4.28,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614042042l/50734801._SY75_.jpg,4929450
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","",4.43,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725l/15881._SY75_.jpg,4929450
Animal Farm,"",3.98,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424037542l/7613._SY75_.jpg,4929450
The Diary of a Young Girl,"",4.19,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560816565l/48855._SY75_.jpg,4929450
"Harry Potter and the Deathly Hallows (Harry Potter, #7)","",4.62,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663805647l/136251._SY75_.jpg,4929450
"Harry Potter and the Goblet of Fire (Harry Potter, #4)","",4.56,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152l/6._SX50_.jpg,4929450
The Catcher in the Rye,"",3.8,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398034300l/5107._SY75_.jpg,4929450
"Catching Fire (The Hunger Games, #2)","",4.32,3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722941l/6148028._SY75_.jpg,4929450
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","",4.5,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546910265l/2._SY75_.jpg,4929450
Harry Potter and the Half-Blood Prince (Harry Potter #6),"",4.58,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587697303l/1._SX50_.jpg,4929450
